zipcode,sort_code_1,sort_code_2,sort_code_3,sort_code_4,arr_cnpo_nm,deliv_po_nm,course_no
22159,B8,410,54,01,부평물,남인천,540
22222,B8,410,05,09,부평물,남인천,203
22196,B8,410,01,01,부평물,남인천,501
22201,B8,410,01,02,부평물,남인천,502
22220,B8,410,59,01,부평물,남인천,590
22205,B8,410,01,01,부평물,남인천,501
22194,B8,410,52,01,부평물,남인천,520
22219,B8,410,01,11,부평물,남인천,502
22224,B8,410,01,05,부평물,남인천,504
22199,B8,410,01,05,부평물,남인천,501
22226,B8,410,01,06,부평물,남인천,501
22204,B8,410,59,01,부평물,남인천,501
22195,B8,410,01,01,부평물,남인천,501
22225,B8,410,01,07,부평물,남인천,501
22206,B8,410,01,05,부평물,남인천,501
22221,B8,410,01,06,부평물,남인천,502
22202,B8,410,01,04,부평물,남인천,501
22197,B8,410,01,01,부평물,남인천,501
22203,B8,410,01,03,부평물,남인천,503
22223,B8,410,01,08,부평물,남인천,501
22198,B8,410,01,01,부평물,남인천,501
21900,B8,410,01,01,부평물,남인천,501
21959,B8,410,01,01,부평물,남인천,501
21338,B8,432,07,93,부평물,부평,306
21317,B8,432,08,50,부평물,부평,000
21333,B8,432,07,89,부평물,부평,402
21331,B8,432,07,90,부평물,부평,401
21329,B8,432,07,50,부평물,부평,305
21330,B8,432,07,90,부평물,부평,305
21335,B8,432,02,25,부평물,부평,102
21316,B8,432,07,94,부평물,부평,305
21336,B8,432,30,93,부평물,부평,000
21332,B8,432,07,89,부평물,부평,305
21337,B8,432,07,91,부평물,부평,306
21318,B8,432,08,55,부평물,부평,405
21417,B8,432,09,57,부평물,부평,505
21418,B8,432,09,57,부평물,부평,505
21457,B8,432,09,57,부평물,부평,505
21459,B8,432,09,57,부평물,부평,505
21460,B8,432,09,57,부평물,부평,505
21416,B8,432,09,56,부평물,부평,505
21421,B8,432,09,46,부평물,부평,505
21420,B8,432,09,46,부평물,부평,505
21458,B8,432,09,58,부평물,부평,503
21352,B8,432,04,49,부평물,부평,502
21351,B8,432,03,43,부평물,부평,203
21401,B8,432,09,47,부평물,부평,504
21419,B8,432,09,47,부평물,부평,505
21399,B8,432,04,51,부평물,부평,504
21402,B8,432,09,47,부평물,부평,504
21415,B8,432,09,45,부평물,부평,503
21345,B8,432,04,51,부평물,부평,406
21346,B8,432,04,53,부평물,부평,502
21348,B8,432,04,53,부평물,부평,501
21347,B8,432,04,52,부평물,부평,502
21349,B8,432,04,49,부평물,부평,501
21350,B8,432,04,55,부평물,부평,501
21398,B8,432,04,48,부평물,부평,501
21423,B8,432,09,46,부평물,부평,505
21353,B8,432,04,49,부평물,부평,502
21397,B8,432,04,52,부평물,부평,504
21426,B8,432,09,54,부평물,부평,503
21400,B8,432,04,55,부평물,부평,504
21403,B8,432,04,55,부평물,부평,205
21427,B8,432,09,54,부평물,부평,505
21414,B8,432,09,58,부평물,부평,503
21411,B8,432,05,64,부평물,부평,608
21408,B8,432,03,32,부평물,부평,000
21392,B8,432,03,37,부평물,부평,201
21366,B8,432,02,22,부평물,부평,106
21407,B8,432,03,33,부평물,부평,000
21396,B8,432,03,41,부평물,부평,203
21428,B8,432,05,67,부평물,부평,206
21394,B8,432,03,42,부평물,부평,000
21431,B8,432,03,33,부평물,부평,206
21404,B8,432,02,14,부평물,부평,101
21412,B8,432,05,64,부평물,부평,608
21389,B8,432,02,16,부평물,부평,104
21393,B8,432,02,24,부평물,부평,201
21406,B8,432,03,35,부평물,부평,202
21356,B8,432,02,17,부평물,부평,102
21430,B8,432,03,39,부평물,부평,206
21390,B8,432,02,24,부평물,부평,105
21410,B8,432,03,30,부평물,부평,204
21391,B8,432,02,29,부평물,부평,105
21365,B8,432,02,22,부평물,부평,106
21355,B8,432,02,18,부평물,부평,105
21424,B8,432,03,39,부평물,부평,204
21388,B8,432,02,22,부평물,부평,104
21405,B8,432,05,63,부평물,부평,605
21395,B8,432,03,42,부평물,부평,201
21354,B8,432,02,22,부평물,부평,202
21359,B8,432,02,25,부평물,부평,102
21432,B8,432,03,30,부평물,부평,206
21425,B8,432,03,31,부평물,부평,206
21409,B8,432,03,30,부평물,부평,204
21358,B8,432,02,23,부평물,부평,102
21379,B8,432,02,19,부평물,부평,106
21357,B8,432,02,23,부평물,부평,102
21364,B8,432,02,22,부평물,부평,106
21360,B8,432,02,21,부평물,부평,203
21456,B8,432,03,30,부평물,부평,204
21387,B8,432,02,20,부평물,부평,102
21378,B8,432,02,19,부평물,부평,106
21368,B8,432,06,75,부평물,부평,602
21307,B8,432,06,86,부평물,부평,604
21367,B8,432,06,84,부평물,부평,603
21361,B8,432,06,78,부평물,부평,604
21369,B8,432,06,79,부평물,부평,202
21386,B8,432,06,74,부평물,부평,604
21376,B8,432,06,79,부평물,부평,601
21313,B8,432,06,78,부평물,부평,604
21382,B8,432,06,80,부평물,부평,605
21374,B8,432,06,82,부평물,부평,605
21380,B8,432,06,81,부평물,부평,000
21303,B8,432,01,05,부평물,부평,304
